timestamp,open,high,low,close,volume
2025-09-21 11:15:00+00:00,4462.69,4462.7,4459.6,4459.72,1916.611
2025-09-21 11:20:00+00:00,4459.72,4461.47,4457.88,4461.2,3686.593
2025-09-21 11:25:00+00:00,4461.2,4461.96,4458.35,4460.72,1881.983
2025-09-21 11:30:00+00:00,4460.72,4463.0,4459.11,4460.05,2935.118
2025-09-21 11:35:00+00:00,4460.05,4462.99,4459.45,4462.99,2379.5
2025-09-21 11:40:00+00:00,4463.0,4464.2,4461.71,4462.29,2255.673
2025-09-21 11:45:00+00:00,4462.28,4462.7,4458.84,4458.88,1948.391
2025-09-21 11:50:00+00:00,4458.89,4460.46,4457.28,4460.45,2433.528
2025-09-21 11:55:00+00:00,4460.45,4460.65,4458.25,4458.26,1322.862
2025-09-21 12:00:00+00:00,4458.25,4461.38,4458.01,4461.38,1741.749
2025-09-21 12:05:00+00:00,4461.38,4464.03,4461.38,4464.02,1985.149
2025-09-21 12:10:00+00:00,4464.02,4464.2,4462.99,4463.01,2259.116
2025-09-21 12:15:00+00:00,4463.0,4467.0,4463.0,4466.25,3372.718
2025-09-21 12:20:00+00:00,4466.25,4468.95,4465.39,4467.06,4927.887
2025-09-21 12:25:00+00:00,4467.07,4468.0,4465.55,4467.59,2736.359
2025-09-21 12:30:00+00:00,4467.59,4469.0,4466.55,4467.67,2781.006
2025-09-21 12:35:00+00:00,4467.67,4471.93,4464.0,4465.8,8227.393
2025-09-21 12:40:00+00:00,4465.8,4465.99,4462.0,4463.0,5220.161
2025-09-21 12:45:00+00:00,4463.0,4463.0,4459.43,4462.98,2644.889
2025-09-21 12:50:00+00:00,4462.99,4467.45,4462.99,4466.14,2989.44
2025-09-21 12:55:00+00:00,4466.14,4467.69,4464.89,4465.15,2370.846
2025-09-21 13:00:00+00:00,4465.16,4466.38,4463.7,4466.38,2462.582
2025-09-21 13:05:00+00:00,4466.37,4470.45,4466.37,4467.88,3923.177
2025-09-21 13:10:00+00:00,4467.89,4467.89,4466.17,4467.32,1701.775
2025-09-21 13:15:00+00:00,4467.31,4470.0,4466.6,4466.6,2296.642
2025-09-21 13:20:00+00:00,4466.61,4468.86,4466.0,4468.14,2650.546
2025-09-21 13:25:00+00:00,4468.14,4469.38,4466.48,4468.87,1814.032
2025-09-21 13:30:00+00:00,4468.86,4480.0,4468.86,4475.3,23621.467
2025-09-21 13:35:00+00:00,4475.3,4475.3,4470.48,4471.61,3718.743
2025-09-21 13:40:00+00:00,4471.6,4471.61,4466.73,4468.81,3919.478
2025-09-21 13:45:00+00:00,4468.81,4473.0,4468.8,4473.0,2487.624
2025-09-21 13:50:00+00:00,4473.0,4474.67,4472.13,4474.19,2677.872
2025-09-21 13:55:00+00:00,4474.19,4474.93,4473.1,4474.01,2508.884
2025-09-21 14:00:00+00:00,4474.01,4475.9,4473.62,4474.21,3136.08
2025-09-21 14:05:00+00:00,4474.22,4474.35,4469.44,4473.01,5545.57
2025-09-21 14:10:00+00:00,4473.01,4477.3,4473.01,4476.97,2650.078
2025-09-21 14:15:00+00:00,4476.98,4477.3,4475.01,4475.73,2957.925
2025-09-21 14:20:00+00:00,4475.73,4476.46,4473.04,4476.09,3092.069
2025-09-21 14:25:00+00:00,4476.08,4476.08,4472.26,4473.5,1797.93
2025-09-21 14:30:00+00:00,4473.49,4476.0,4472.55,4475.17,2473.196
2025-09-21 14:35:00+00:00,4475.17,4476.7,4474.99,4476.4,3198.235
2025-09-21 14:40:00+00:00,4476.39,4477.45,4469.21,4477.45,8328.53
2025-09-21 14:45:00+00:00,4477.45,4482.5,4477.44,4478.81,11579.962
2025-09-21 14:50:00+00:00,4478.8,4478.8,4474.17,4475.17,3691.113
2025-09-21 14:55:00+00:00,4475.16,4475.16,4470.25,4470.67,4955.148
2025-09-21 15:00:00+00:00,4470.67,4472.67,4470.0,4471.24,3853.426
2025-09-21 15:05:00+00:00,4471.25,4475.99,4471.24,4475.98,2915.561
2025-09-21 15:10:00+00:00,4475.99,4481.22,4474.45,4480.9,6591.813
2025-09-21 15:15:00+00:00,4480.91,4482.0,4478.5,4481.1,4088.06
2025-09-21 15:20:00+00:00,4481.11,4481.88,4477.82,4477.89,2887.083
2025-09-21 15:25:00+00:00,4477.89,4479.07,4476.15,4476.15,3132.68
2025-09-21 15:30:00+00:00,4476.15,4479.05,4472.44,4472.44,4400.019
2025-09-21 15:35:00+00:00,4472.44,4479.64,4472.44,4479.64,3376.43
2025-09-21 15:40:00+00:00,4479.63,4482.96,4475.02,4482.24,6940.888
2025-09-21 15:45:00+00:00,4482.24,4484.79,4479.11,4482.82,6740.99
2025-09-21 15:50:00+00:00,4482.82,4484.3,4479.61,4479.61,2032.848
2025-09-21 15:55:00+00:00,4479.61,4482.59,4479.59,4480.63,3491.758
2025-09-21 16:00:00+00:00,4480.62,4483.88,4480.62,4483.4,5378.566
2025-09-21 16:05:00+00:00,4483.39,4485.78,4482.5,4484.0,4432.534
2025-09-21 16:10:00+00:00,4483.99,4487.8,4480.28,4481.05,12236.708
2025-09-21 16:15:00+00:00,4481.06,4482.31,4475.37,4475.98,8351.863
2025-09-21 16:20:00+00:00,4475.99,4476.78,4474.15,4474.16,5597.832
2025-09-21 16:25:00+00:00,4474.16,4482.35,4474.16,4482.35,5794.139
2025-09-21 16:30:00+00:00,4482.35,4484.0,4477.87,4479.39,4845.26
2025-09-21 16:35:00+00:00,4479.39,4479.83,4466.0,4466.53,13801.682
2025-09-21 16:40:00+00:00,4466.54,4470.84,4464.01,4468.98,17595.664
2025-09-21 16:45:00+00:00,4468.98,4469.25,4462.06,4463.3,13303.112
2025-09-21 16:50:00+00:00,4463.29,4467.13,4462.44,4465.54,4562.569
2025-09-21 16:55:00+00:00,4465.54,4475.0,4465.0,4474.67,6369.758
2025-09-21 17:00:00+00:00,4474.67,4476.7,4466.91,4467.78,9096.708
2025-09-21 17:05:00+00:00,4467.79,4470.41,4467.59,4468.25,3105.199
2025-09-21 17:10:00+00:00,4468.26,4471.0,4467.0,4469.39,3240.511
2025-09-21 17:15:00+00:00,4469.38,4472.72,4465.0,4470.84,6306.945
2025-09-21 17:20:00+00:00,4470.85,4473.48,4469.44,4472.24,1938.973
2025-09-21 17:25:00+00:00,4472.23,4472.62,4468.42,4470.89,2241.889
2025-09-21 17:30:00+00:00,4470.89,4471.79,4465.4,4469.0,5201.193
2025-09-21 17:35:00+00:00,4469.0,4471.28,4466.22,4469.6,2318.224
2025-09-21 17:40:00+00:00,4469.6,4473.42,4469.23,4472.08,4292.881
2025-09-21 17:45:00+00:00,4472.09,4475.69,4471.47,4475.68,3697.274
2025-09-21 17:50:00+00:00,4475.68,4483.95,4475.52,4483.94,7405.214
2025-09-21 17:55:00+00:00,4483.95,4493.66,4483.35,4489.52,21795.829
2025-09-21 18:00:00+00:00,4489.52,4493.7,4486.56,4487.96,13030.974
2025-09-21 18:05:00+00:00,4487.95,4489.45,4486.5,4486.51,3806.026
2025-09-21 18:10:00+00:00,4486.51,4489.0,4485.36,4485.36,4719.183
2025-09-21 18:15:00+00:00,4485.36,4489.8,4483.11,4484.59,5045.16
2025-09-21 18:20:00+00:00,4484.6,4484.6,4482.08,4484.49,2564.961
2025-09-21 18:25:00+00:00,4484.5,4485.21,4482.57,4484.38,3201.297
2025-09-21 18:30:00+00:00,4484.39,4492.56,4484.38,4491.0,5422.237
2025-09-21 18:35:00+00:00,4491.0,4491.0,4488.23,4491.0,2972.202
2025-09-21 18:40:00+00:00,4491.0,4491.86,4489.26,4490.41,2315.228
2025-09-21 18:45:00+00:00,4490.41,4491.85,4490.0,4491.27,2522.559
2025-09-21 18:50:00+00:00,4491.27,4494.0,4490.0,4493.01,4442.152
2025-09-21 18:55:00+00:00,4493.0,4495.28,4493.0,4495.28,5051.607
2025-09-21 19:00:00+00:00,4495.27,4497.01,4490.41,4490.41,8210.949
2025-09-21 19:05:00+00:00,4490.42,4491.09,4474.6,4476.49,29285.865
2025-09-21 19:10:00+00:00,4476.49,4478.61,4476.37,4478.59,4408.141
2025-09-21 19:15:00+00:00,4478.6,4481.3,4476.07,4481.05,3082.941
2025-09-21 19:20:00+00:00,4481.06,4486.9,4479.52,4484.98,3462.262
2025-09-21 19:25:00+00:00,4484.97,4490.7,4484.97,4490.69,3252.633
2025-09-21 19:30:00+00:00,4490.7,4491.4,4486.47,4487.18,2897.863
2025-09-21 19:35:00+00:00,4487.19,4487.44,4484.36,4485.81,1504.528
2025-09-21 19:40:00+00:00,4485.81,4486.81,4483.43,4484.6,2314.741
2025-09-21 19:45:00+00:00,4484.61,4490.42,4484.34,4487.92,6955.379
2025-09-21 19:50:00+00:00,4487.93,4491.89,4487.92,4491.37,1536.072
2025-09-21 19:55:00+00:00,4491.37,4492.76,4490.49,4492.21,2873.969
2025-09-21 20:00:00+00:00,4492.21,4492.92,4488.44,4488.44,3031.796
2025-09-21 20:05:00+00:00,4488.45,4488.45,4482.37,4482.55,2892.713
2025-09-21 20:10:00+00:00,4482.55,4484.85,4482.45,4484.84,1203.588
2025-09-21 20:15:00+00:00,4484.85,4486.0,4482.48,4484.25,2509.079
2025-09-21 20:20:00+00:00,4484.26,4488.03,4483.8,4486.23,2670.111
2025-09-21 20:25:00+00:00,4486.23,4489.65,4486.22,4488.43,1713.261
2025-09-21 20:30:00+00:00,4488.43,4488.43,4482.45,4482.46,2014.695
2025-09-21 20:35:00+00:00,4482.45,4484.1,4480.38,4480.74,2063.297
2025-09-21 20:40:00+00:00,4480.75,4481.66,4477.81,4477.99,2835.675
2025-09-21 20:45:00+00:00,4477.99,4479.87,4476.11,4478.62,3173.934
2025-09-21 20:50:00+00:00,4478.63,4478.63,4475.28,4475.29,1947.998
2025-09-21 20:55:00+00:00,4475.28,4477.5,4472.34,4472.36,3089.723
2025-09-21 21:00:00+00:00,4472.36,4473.55,4469.22,4469.22,4857.981
2025-09-21 21:05:00+00:00,4469.23,4471.24,4467.78,4467.78,4467.702
2025-09-21 21:10:00+00:00,4467.79,4473.68,4467.78,4473.66,3930.281
2025-09-21 21:15:00+00:00,4473.65,4473.66,4467.59,4468.74,3434.711
2025-09-21 21:20:00+00:00,4468.74,4468.74,4465.11,4468.17,3566.756
2025-09-21 21:25:00+00:00,4468.16,4470.33,4465.73,4465.73,1403.862
2025-09-21 21:30:00+00:00,4465.74,4474.26,4464.59,4474.26,5361.961
2025-09-21 21:35:00+00:00,4474.26,4474.76,4471.89,4474.75,1626.336
2025-09-21 21:40:00+00:00,4474.75,4476.36,4471.43,4474.18,4078.258
2025-09-21 21:45:00+00:00,4474.17,4474.18,4469.06,4471.82,1508.915
2025-09-21 21:50:00+00:00,4471.83,4471.84,4468.03,4471.53,1255.914
2025-09-21 21:55:00+00:00,4471.53,4471.53,4468.98,4469.0,2413.944
2025-09-21 22:00:00+00:00,4469.0,4475.9,4467.87,4472.05,5753.32
2025-09-21 22:05:00+00:00,4472.05,4472.06,4460.47,4460.62,6934.499
2025-09-21 22:10:00+00:00,4460.62,4460.62,4454.76,4455.12,20229.703
2025-09-21 22:15:00+00:00,4455.12,4458.71,4452.07,4452.68,8489.233
2025-09-21 22:20:00+00:00,4452.69,4454.32,4442.45,4453.11,30566.653
2025-09-21 22:25:00+00:00,4453.11,4456.5,4453.0,4454.86,6228.18
2025-09-21 22:30:00+00:00,4454.85,4457.13,4452.5,4452.66,5446.243
2025-09-21 22:35:00+00:00,4452.66,4459.52,4450.02,4459.2,7926.402
2025-09-21 22:40:00+00:00,4459.2,4465.06,4458.14,4464.29,4504.256
2025-09-21 22:45:00+00:00,4464.29,4467.9,4461.57,4462.34,5386.119
2025-09-21 22:50:00+00:00,4462.33,4467.0,4462.33,4466.99,3458.403
2025-09-21 22:55:00+00:00,4467.0,4467.0,4462.85,4463.02,3126.342
2025-09-21 23:00:00+00:00,4463.02,4463.02,4453.34,4453.34,5716.762
2025-09-21 23:05:00+00:00,4453.34,4453.35,4441.0,4444.74,21611.659
2025-09-21 23:10:00+00:00,4444.74,4448.84,4440.01,4445.5,13191.204
2025-09-21 23:15:00+00:00,4445.51,4447.07,4441.04,4442.82,6161.781
2025-09-21 23:20:00+00:00,4442.82,4450.0,4441.61,4450.0,6800.36
2025-09-21 23:25:00+00:00,4450.0,4451.01,4445.0,4449.88,5663.793
2025-09-21 23:30:00+00:00,4449.89,4453.52,4445.0,4446.95,7994.846
2025-09-21 23:35:00+00:00,4446.96,4454.37,4446.66,4451.74,4424.791
2025-09-21 23:40:00+00:00,4451.74,4454.69,4449.45,4452.92,3226.13
2025-09-21 23:45:00+00:00,4452.92,4452.93,4447.61,4448.48,3465.346
2025-09-21 23:50:00+00:00,4448.49,4451.25,4446.55,4449.39,2464.485
2025-09-21 23:55:00+00:00,4449.4,4449.4,4441.7,4443.01,6737.68
2025-09-22 00:00:00+00:00,4443.0,4449.67,4436.0,4449.67,20446.858
2025-09-22 00:05:00+00:00,4449.67,4453.22,4447.59,4447.59,7496.955
2025-09-22 00:10:00+00:00,4447.59,4454.01,4446.11,4447.65,7643.651
2025-09-22 00:15:00+00:00,4447.64,4449.59,4435.0,4436.3,17938.736
2025-09-22 00:20:00+00:00,4436.3,4437.92,4421.5,4425.28,41942.777
2025-09-22 00:25:00+00:00,4425.28,4431.37,4420.0,4425.29,22621.654
2025-09-22 00:30:00+00:00,4425.29,4425.29,4343.85,4372.85,276988.708
2025-09-22 00:35:00+00:00,4372.9,4378.87,4353.31,4362.43,84473.755
2025-09-22 00:40:00+00:00,4362.43,4373.96,4357.56,4359.01,33513.706
2025-09-22 00:45:00+00:00,4359.0,4364.25,4330.01,4334.25,78513.206
2025-09-22 00:50:00+00:00,4334.25,4344.66,4318.38,4337.33,82903.975
2025-09-22 00:55:00+00:00,4337.34,4342.95,4326.08,4333.45,28868.875
2025-09-22 01:00:00+00:00,4333.44,4349.0,4326.64,4345.13,42434.344
2025-09-22 01:05:00+00:00,4345.13,4349.56,4328.06,4333.54,31841.869
2025-09-22 01:10:00+00:00,4333.54,4343.55,4328.0,4339.81,23636.11
2025-09-22 01:15:00+00:00,4339.82,4347.42,4326.74,4331.68,31769.001
2025-09-22 01:20:00+00:00,4331.59,4333.95,4325.56,4326.25,17217.543
2025-09-22 01:25:00+00:00,4326.25,4339.96,4326.01,4337.69,25353.502
2025-09-22 01:30:00+00:00,4337.69,4345.44,4332.24,4342.27,15829.617
2025-09-22 01:35:00+00:00,4342.27,4345.66,4340.0,4345.01,9601.971
2025-09-22 01:40:00+00:00,4345.0,4347.67,4341.21,4343.62,9964.608
2025-09-22 01:45:00+00:00,4343.62,4348.62,4340.69,4342.24,9565.599
2025-09-22 01:50:00+00:00,4342.23,4342.72,4331.0,4332.92,11874.053
2025-09-22 01:55:00+00:00,4332.91,4334.29,4323.58,4325.73,26569.772
2025-09-22 02:00:00+00:00,4325.74,4335.71,4316.72,4333.21,34595.35
2025-09-22 02:05:00+00:00,4333.22,4338.3,4323.0,4332.16,13501.143
2025-09-22 02:10:00+00:00,4332.15,4332.16,4326.0,4326.19,9451.011
2025-09-22 02:15:00+00:00,4326.18,4330.83,4322.53,4323.45,8932.924
2025-09-22 02:20:00+00:00,4323.44,4327.18,4310.88,4313.51,27804.537
2025-09-22 02:25:00+00:00,4313.51,4324.83,4279.3,4307.53,132859.892
2025-09-22 02:30:00+00:00,4307.54,4308.12,4254.29,4286.42,125244.928
2025-09-22 02:35:00+00:00,4286.42,4293.85,4278.0,4287.98,47147.807
2025-09-22 02:40:00+00:00,4287.97,4293.32,4283.4,4289.81,17838.218
2025-09-22 02:45:00+00:00,4289.8,4297.45,4288.0,4292.82,21404.331
2025-09-22 02:50:00+00:00,4292.82,4297.69,4286.82,4286.99,14880.113
2025-09-22 02:55:00+00:00,4287.0,4291.87,4285.17,4286.02,11294.727
2025-09-22 03:00:00+00:00,4286.02,4296.8,4285.2,4296.5,9279.212
2025-09-22 03:05:00+00:00,4296.5,4303.51,4293.96,4298.12,26294.827
2025-09-22 03:10:00+00:00,4298.12,4301.47,4292.6,4296.68,11171.855
2025-09-22 03:15:00+00:00,4296.68,4304.79,4295.98,4296.77,11985.372
2025-09-22 03:20:00+00:00,4296.77,4301.77,4294.26,4300.31,7192.04
2025-09-22 03:25:00+00:00,4300.31,4302.8,4297.0,4302.8,7618.227
2025-09-22 03:30:00+00:00,4302.79,4306.08,4296.47,4298.26,11415.715
2025-09-22 03:35:00+00:00,4298.27,4298.27,4290.11,4291.08,10408.566
2025-09-22 03:40:00+00:00,4291.08,4293.77,4291.0,4292.44,5768.109
2025-09-22 03:45:00+00:00,4292.43,4303.6,4292.28,4303.37,10584.636
2025-09-22 03:50:00+00:00,4303.37,4306.3,4299.08,4305.39,7283.289
2025-09-22 03:55:00+00:00,4305.38,4305.38,4302.46,4303.62,5570.974
2025-09-22 04:00:00+00:00,4303.61,4303.96,4298.09,4303.96,7428.474
2025-09-22 04:05:00+00:00,4303.96,4308.77,4300.91,4301.5,10507.679
2025-09-22 04:10:00+00:00,4301.5,4301.5,4294.83,4294.84,8889.288
2025-09-22 04:15:00+00:00,4294.83,4299.25,4289.47,4295.45,17427.704
2025-09-22 04:20:00+00:00,4295.45,4300.96,4293.47,4297.0,7133.582
2025-09-22 04:25:00+00:00,4297.0,4299.49,4295.8,4299.48,4807.254
2025-09-22 04:30:00+00:00,4299.49,4305.0,4297.59,4298.27,6057.708
2025-09-22 04:35:00+00:00,4298.27,4299.3,4296.04,4297.01,4283.595
2025-09-22 04:40:00+00:00,4297.0,4300.0,4295.39,4295.83,5507.609
2025-09-22 04:45:00+00:00,4295.84,4295.84,4292.18,4293.2,6555.879
2025-09-22 04:50:00+00:00,4293.2,4293.23,4288.85,4291.07,5602.837
2025-09-22 04:55:00+00:00,4291.06,4291.07,4286.0,4288.0,11917.886
2025-09-22 05:00:00+00:00,4288.0,4288.88,4285.17,4285.84,10514.796
2025-09-22 05:05:00+00:00,4285.83,4287.55,4280.0,4280.78,13153.458
2025-09-22 05:10:00+00:00,4280.79,4290.65,4280.78,4288.76,8756.454
2025-09-22 05:15:00+00:00,4288.77,4290.12,4285.32,4286.46,5959.987
2025-09-22 05:20:00+00:00,4286.47,4293.77,4283.01,4293.0,6550.094
2025-09-22 05:25:00+00:00,4293.01,4296.59,4290.12,4294.44,7223.495
2025-09-22 05:30:00+00:00,4294.43,4294.44,4282.3,4285.42,10961.661
2025-09-22 05:35:00+00:00,4285.42,4285.84,4281.19,4281.2,8456.956
2025-09-22 05:40:00+00:00,4281.2,4282.88,4276.37,4278.21,12583.753
2025-09-22 05:45:00+00:00,4278.21,4285.0,4276.15,4282.42,7656.585
2025-09-22 05:50:00+00:00,4282.42,4284.56,4280.45,4281.66,3283.411
2025-09-22 05:55:00+00:00,4281.66,4282.52,4210.0,4217.7,80983.194
2025-09-22 06:00:00+00:00,4217.7,4224.69,4000.88,4131.94,624870.051
2025-09-22 06:05:00+00:00,4131.94,4159.41,4128.6,4151.89,140707.541
2025-09-22 06:10:00+00:00,4151.9,4159.99,4144.52,4152.54,83660.306
2025-09-22 06:15:00+00:00,4152.54,4180.0,4144.24,4175.65,75446.177
2025-09-22 06:20:00+00:00,4175.66,4193.6,4162.53,4190.01,78068.672
2025-09-22 06:25:00+00:00,4190.01,4202.15,4173.0,4178.59,93068.941
2025-09-22 06:30:00+00:00,4178.6,4188.6,4170.94,4188.38,45387.163
2025-09-22 06:35:00+00:00,4188.37,4196.75,4183.9,4185.92,35604.027
2025-09-22 06:40:00+00:00,4185.91,4192.8,4179.34,4191.45,39557.953
2025-09-22 06:45:00+00:00,4191.46,4193.48,4185.82,4186.68,24413.791
2025-09-22 06:50:00+00:00,4186.69,4190.98,4178.38,4180.3,23785.789
2025-09-22 06:55:00+00:00,4180.3,4190.99,4177.09,4190.0,28850.885
2025-09-22 07:00:00+00:00,4190.01,4214.7,4186.8,4199.76,68065.661
2025-09-22 07:05:00+00:00,4199.76,4199.76,4183.36,4190.12,26959.988
2025-09-22 07:10:00+00:00,4190.13,4191.28,4186.0,4190.0,33593.435
2025-09-22 07:15:00+00:00,4190.01,4195.0,4181.06,4184.45,21772.791
2025-09-22 07:20:00+00:00,4184.44,4196.0,4184.23,4194.52,29969.743
2025-09-22 07:25:00+00:00,4194.53,4201.8,4190.0,4200.29,20400.524
2025-09-22 07:30:00+00:00,4200.3,4226.41,4194.06,4216.24,64646.388
2025-09-22 07:35:00+00:00,4216.24,4220.1,4198.15,4201.74,36772.721
2025-09-22 07:40:00+00:00,4201.74,4204.73,4198.85,4201.51,14023.001
2025-09-22 07:45:00+00:00,4201.52,4203.9,4199.0,4199.0,11489.926
2025-09-22 07:50:00+00:00,4199.01,4199.87,4191.51,4196.93,20640.903
2025-09-22 07:55:00+00:00,4196.94,4198.22,4190.58,4191.45,15412.632
2025-09-22 08:00:00+00:00,4191.46,4192.58,4183.6,4189.47,26526.592
2025-09-22 08:05:00+00:00,4189.46,4199.43,4187.16,4199.43,18228.317
2025-09-22 08:10:00+00:00,4199.43,4205.82,4196.15,4196.64,18483.026
2025-09-22 08:15:00+00:00,4196.64,4202.68,4188.74,4202.45,17035.107
2025-09-22 08:20:00+00:00,4202.46,4203.98,4191.44,4193.8,10260.804
2025-09-22 08:25:00+00:00,4193.8,4195.89,4190.03,4191.75,7020.355
2025-09-22 08:30:00+00:00,4191.72,4196.4,4188.0,4196.29,10299.995
2025-09-22 08:35:00+00:00,4196.28,4203.0,4195.91,4199.44,8949.41
2025-09-22 08:40:00+00:00,4199.43,4201.31,4195.17,4198.08,7673.394
2025-09-22 08:45:00+00:00,4198.08,4203.0,4197.92,4201.81,5916.051
2025-09-22 08:50:00+00:00,4201.82,4201.82,4194.4,4195.13,8687.42
2025-09-22 08:55:00+00:00,4195.13,4198.72,4190.0,4192.54,7464.4
2025-09-22 09:00:00+00:00,4192.55,4195.49,4183.76,4185.73,15398.404
2025-09-22 09:05:00+00:00,4185.73,4193.57,4184.46,4187.42,11426.589
2025-09-22 09:10:00+00:00,4187.42,4187.42,4181.2,4182.71,16478.237
2025-09-22 09:15:00+00:00,4182.71,4190.0,4182.33,4183.22,13273.537
2025-09-22 09:20:00+00:00,4183.21,4184.97,4173.51,4177.64,30297.353
2025-09-22 09:25:00+00:00,4177.65,4185.68,4177.64,4180.8,12322.253
2025-09-22 09:30:00+00:00,4180.8,4182.47,4171.0,4174.31,23738.042
2025-09-22 09:35:00+00:00,4174.31,4176.0,4161.6,4162.98,46617.046
2025-09-22 09:40:00+00:00,4162.99,4169.04,4162.99,4164.98,19825.977
2025-09-22 09:45:00+00:00,4164.97,4170.67,4152.03,4158.75,45546.188
2025-09-22 09:50:00+00:00,4158.75,4158.84,4135.0,4145.28,77815.725
2025-09-22 09:55:00+00:00,4145.27,4157.82,4144.12,4149.6,29586.107
2025-09-22 10:00:00+00:00,4149.59,4155.41,4136.74,4155.41,36017.648
2025-09-22 10:05:00+00:00,4155.41,4167.57,4154.33,4164.05,36409.269
2025-09-22 10:10:00+00:00,4164.06,4169.56,4159.71,4161.55,16053.712
2025-09-22 10:15:00+00:00,4161.55,4170.0,4161.29,4165.88,16689.182
2025-09-22 10:20:00+00:00,4165.89,4170.77,4163.0,4168.88,9255.463
2025-09-22 10:25:00+00:00,4168.88,4171.72,4166.1,4169.44,12841.03
2025-09-22 10:30:00+00:00,4169.44,4169.44,4160.04,4162.99,10298.541
2025-09-22 10:35:00+00:00,4163.0,4166.52,4153.93,4156.96,11952.982
2025-09-22 10:40:00+00:00,4156.96,4157.79,4152.31,4156.51,6486.768
2025-09-22 10:45:00+00:00,4156.5,4172.63,4156.18,4171.69,12511.8
2025-09-22 10:50:00+00:00,4171.69,4183.36,4170.55,4182.0,27296.971
2025-09-22 10:55:00+00:00,4182.01,4188.0,4177.26,4180.0,25850.838
2025-09-22 11:00:00+00:00,4180.0,4186.03,4176.25,4176.63,15109.546
2025-09-22 11:05:00+00:00,4176.64,4188.0,4175.73,4185.87,13121.645
2025-09-22 11:10:00+00:00,4185.87,4186.0,4180.0,4180.0,7173.645
2025-09-22 11:15:00+00:00,4180.0,4180.56,4171.34,4176.53,17345.027
2025-09-22 11:20:00+00:00,4176.53,4189.6,4175.16,4185.21,12230.417
2025-09-22 11:25:00+00:00,4185.22,4185.22,4176.38,4179.01,6209.173
2025-09-22 11:30:00+00:00,4179.0,4181.2,4175.62,4179.04,6690.99
2025-09-22 11:35:00+00:00,4179.04,4182.21,4176.72,4178.86,7886.005
2025-09-22 11:40:00+00:00,4178.86,4182.0,4175.93,4180.81,4137.961
2025-09-22 11:45:00+00:00,4180.82,4187.53,4177.7,4180.02,7962.273
2025-09-22 11:50:00+00:00,4180.02,4180.71,4175.49,4178.24,7479.017
2025-09-22 11:55:00+00:00,4178.2,4180.09,4176.14,4179.53,4665.103
2025-09-22 12:00:00+00:00,4179.54,4181.16,4170.54,4173.69,13410.482
2025-09-22 12:05:00+00:00,4173.69,4175.14,4166.41,4174.58,14173.644
2025-09-22 12:10:00+00:00,4174.58,4178.85,4170.23,4177.33,7468.19
2025-09-22 12:15:00+00:00,4177.33,4185.81,4172.77,4183.57,6817.494
2025-09-22 12:20:00+00:00,4183.58,4184.71,4176.68,4182.5,7629.047
2025-09-22 12:25:00+00:00,4182.5,4188.11,4181.6,4181.85,8971.147
2025-09-22 12:30:00+00:00,4181.85,4185.0,4175.12,4177.33,8470.044
2025-09-22 12:35:00+00:00,4177.32,4179.57,4171.87,4176.31,5659.469
2025-09-22 12:40:00+00:00,4176.31,4182.32,4175.58,4178.04,5426.161
2025-09-22 12:45:00+00:00,4178.03,4183.71,4176.81,4183.2,6580.675
2025-09-22 12:50:00+00:00,4183.22,4197.77,4183.22,4189.08,26171.854
2025-09-22 12:55:00+00:00,4189.09,4194.4,4188.55,4190.36,7565.499
2025-09-22 13:00:00+00:00,4190.36,4196.88,4186.37,4192.02,12116.486
2025-09-22 13:05:00+00:00,4192.01,4199.99,4191.84,4195.74,13892.455
2025-09-22 13:10:00+00:00,4195.73,4203.87,4195.01,4203.68,13886.919
2025-09-22 13:15:00+00:00,4203.68,4204.71,4192.3,4193.44,14510.66
2025-09-22 13:20:00+00:00,4193.44,4215.25,4191.39,4201.28,36543.3
2025-09-22 13:25:00+00:00,4201.29,4203.7,4195.0,4201.1,12169.879
2025-09-22 13:30:00+00:00,4201.11,4201.11,4184.12,4187.62,29964.582
2025-09-22 13:35:00+00:00,4187.62,4192.63,4177.11,4180.9,23973.428
2025-09-22 13:40:00+00:00,4180.9,4185.5,4178.83,4179.71,14047.398
2025-09-22 13:45:00+00:00,4179.71,4183.98,4171.54,4178.89,30638.533
2025-09-22 13:50:00+00:00,4178.88,4198.75,4176.33,4194.08,21186.154
2025-09-22 13:55:00+00:00,4194.08,4207.05,4190.65,4205.03,20455.078
2025-09-22 14:00:00+00:00,4205.04,4212.52,4197.06,4202.08,25890.916
2025-09-22 14:05:00+00:00,4202.08,4207.59,4196.42,4205.33,16453.189
2025-09-22 14:10:00+00:00,4205.32,4206.0,4195.0,4196.0,11534.177
2025-09-22 14:15:00+00:00,4196.0,4209.0,4195.21,4199.64,16163.302
2025-09-22 14:20:00+00:00,4199.63,4217.49,4197.82,4210.99,23201.019
2025-09-22 14:25:00+00:00,4210.98,4215.96,4197.89,4214.49,25015.974
2025-09-22 14:30:00+00:00,4214.48,4217.49,4198.39,4200.41,29192.788
2025-09-22 14:35:00+00:00,4200.42,4204.14,4192.0,4194.56,13916.981
2025-09-22 14:40:00+00:00,4194.57,4198.47,4192.12,4196.76,9463.7
2025-09-22 14:45:00+00:00,4196.76,4199.34,4185.01,4185.49,19885.228
2025-09-22 14:50:00+00:00,4185.48,4189.19,4182.17,4185.28,13107.534
